population,deployment,tagID,sex,divenum,maxdep,durwho,kindet,bzsounds,sc,context
NRKW,oo11_244a,245,M,55,16.19222434,153.0,0,0,1,non_foraging
NRKW,oo11_244a,245,M,56,2.917160842,20.0,0,0,1,non_foraging
NRKW,oo11_244a,245,M,59,14.39400214,188.2,0,0,1,non_foraging
NRKW,oo11_244a,245,M,60,3.167837195,16.4,0,0,0,non_foraging
NRKW,oo11_244a,245,M,66,18.84833542,192.6,0,1,1,non_foraging
NRKW,oo11_244a,245,M,67,2.7151017,15.0,0,0,1,non_foraging
NRKW,oo11_244a,245,M,70,35.86578868,322.8,0,0,0,foraging
NRKW,oo11_244a,245,M,75,18.44570083,293.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,79,3.264231956,28.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,80,3.022402944,23.4,0,0,0,non_foraging
NRKW,oo11_244a,245,M,81,3.877478218,31.0,0,0,0,non_foraging
NRKW,oo11_244a,245,M,82,31.96307466,319.4,0,0,0,foraging
NRKW,oo11_244a,245,M,83,3.163032499,27.4,0,0,0,non_foraging
NRKW,oo11_244a,245,M,85,3.124105675,29.0,0,0,0,non_foraging
NRKW,oo11_244a,245,M,86,3.38186021,24.0,0,0,0,non_foraging
NRKW,oo11_244a,245,M,89,24.03250044,279.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,95,3.118797384,23.4,0,0,0,non_foraging
NRKW,oo11_244a,245,M,96,27.8541626,265.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,99,2.639517521,17.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,100,2.104957517,12.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,101,2.307019316,18.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,102,3.240386052,23.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,103,22.99565518,287.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,104,2.272976913,19.2,0,0,0,non_foraging
NRKW,oo11_244a,245,M,105,2.999399862,19.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,107,14.03993039,212.0,0,0,0,non_foraging
NRKW,oo11_244a,245,M,111,2.962240199,18.2,0,0,0,non_foraging
NRKW,oo11_244a,245,M,113,23.25057083,280.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,119,3.725389406,29.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,120,20.99294707,244.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,121,3.071442158,24.0,0,0,0,non_foraging
NRKW,oo11_244a,245,M,123,2.398951071,14.6,0,0,0,non_foraging
NRKW,oo11_244a,245,M,143,3.323885576,20.2,0,0,0,non_foraging
NRKW,oo11_244a,245,M,148,54.62227896,343.0,0,0,0,foraging
NRKW,oo11_244a,245,M,157,62.7886901,319.8,0,0,0,foraging
NRKW,oo11_244a,245,M,159,2.3393589,14.4,0,0,0,non_foraging
NRKW,oo11_244a,245,M,160,2.367178236,14.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,175,79.68528808,371.8,0,1,1,foraging
NRKW,oo11_244a,245,M,179,3.982796359,30.2,0,0,0,non_foraging
NRKW,oo11_244a,245,M,181,3.296582163,20.0,0,0,0,non_foraging
NRKW,oo11_244a,245,M,184,32.61845727,311.0,0,0,0,foraging
NRKW,oo11_244a,245,M,185,2.621823253,18.4,0,0,0,non_foraging
NRKW,oo11_244a,245,M,187,3.317316309,19.8,0,0,0,non_foraging
NRKW,oo11_244a,245,M,190,4.210385576,26.8,0,0,0,non_foraging
NRKW,oo11_244b,245,M,9,1.667213156,10.6,0,0,0,non_foraging
NRKW,oo11_244b,245,M,21,5.701029107,20.8,0,0,0,non_foraging
NRKW,oo11_244b,245,M,23,7.536322212,84.8,0,0,0,non_foraging
NRKW,oo11_244b,245,M,25,7.923330346,72.8,1,0,0,foraging
NRKW,oo11_244b,245,M,26,31.56665125,116.0,1,0,0,foraging
NRKW,oo11_244b,245,M,29,57.24829945,315.0,0,0,0,foraging
NRKW,oo11_245a,245,M,11,3.458853787,29.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,15,3.660937233,35.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,17,3.535946865,27.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,27,3.086459947,50.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,30,3.479537993,59.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,31,3.739418403,59.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,32,3.571651637,35.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,37,3.21146941,40.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,41,3.344681292,46.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,42,3.441708342,29.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,43,3.23775875,26.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,60,2.754214216,24.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,62,9.030259671,87.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,64,5.310214862,47.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,65,3.657385409,26.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,72,3.124682071,22.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,79,2.924300195,30.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,80,2.886035838,21.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,85,4.833468453,42.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,88,3.839871281,29.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,91,3.981379762,22.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,96,16.23795503,151.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,105,10.9367468,161.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,119,2.977968366,26.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,131,4.167986102,29.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,134,4.332815336,54.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,138,3.422126536,33.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,141,3.841442856,34.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,146,3.949023259,32.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,163,4.233103582,75.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,164,3.751553763,28.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,165,3.595203981,41.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,166,3.596828817,31.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,177,3.706272315,50.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,178,3.43398064,32.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,184,4.007541933,50.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,196,3.57084236,32.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,201,3.580584551,38.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,221,3.47585425,40.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,227,3.736905196,54.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,231,3.101635854,35.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,232,3.076078487,34.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,233,4.199316436,43.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,238,3.047688896,26.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,242,15.83201116,190.6,0,0,1,non_foraging
NRKW,oo11_245a,245,M,245,4.903896524,29.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,246,22.99578433,120.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,247,2.999355037,24.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,251,3.037301909,29.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,252,3.155587849,32.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,255,3.775597573,39.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,256,2.389080786,22.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,258,3.076580694,34.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,260,3.255846186,26.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,261,6.765636386,63.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,262,5.147275243,33.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,263,3.71966645,63.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,265,2.815053936,26.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,267,4.762464832,64.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,269,2.805207798,39.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,270,4.45658782,35.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,271,2.701734535,32.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,273,2.626053683,29.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,274,4.895904659,49.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,275,2.198469689,36.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,276,3.912353792,50.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,277,4.655945383,68.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,278,2.604747427,45.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,279,2.322010184,34.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,280,2.312193729,35.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,281,4.606649942,48.8,0,0,1,non_foraging
NRKW,oo11_245a,245,M,282,3.118002984,45.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,283,3.476435746,36.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,284,8.592827616,34.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,285,135.9575194,335.6,1,0,1,foraging
NRKW,oo11_245a,245,M,292,2.038804325,13.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,293,1.865233952,12.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,297,1.54335088,12.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,299,59.78137101,149.8,1,0,1,foraging
NRKW,oo11_245a,245,M,301,22.63671041,64.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,304,3.494000482,30.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,305,3.120257155,29.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,306,3.477068213,33.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,307,4.085294878,38.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,308,3.910701114,37.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,309,3.759442069,34.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,311,4.096481487,43.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,312,2.593246645,24.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,313,3.561942459,54.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,314,3.880890938,62.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,317,3.519340172,41.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,318,4.165669001,51.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,319,3.17552066,50.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,320,3.412324803,32.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,322,4.06843844,49.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,324,3.764075919,45.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,325,3.566712966,34.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,326,4.035480497,37.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,328,13.69737926,167.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,329,2.844773311,25.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,330,3.785557259,37.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,331,3.75103593,30.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,332,4.986224221,48.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,333,5.086609634,109.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,334,4.479749665,75.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,335,3.678697363,50.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,336,3.978254394,56.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,337,3.900794012,90.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,338,3.514382935,44.8,0,0,1,non_foraging
NRKW,oo11_245a,245,M,339,4.933886218,66.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,340,4.042522385,51.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,341,3.840026798,50.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,343,3.642919581,35.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,344,3.089838205,30.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,345,3.644348591,47.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,346,5.91408592,81.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,347,4.293821312,72.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,348,3.749731526,61.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,349,3.323900412,36.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,350,3.611494351,49.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,351,4.307199843,75.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,352,3.624722022,36.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,353,3.580101975,55.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,354,5.561865912,94.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,355,3.193524255,24.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,356,4.927511328,38.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,357,3.318704553,32.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,358,3.17537475,32.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,359,2.897599539,32.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,360,3.762584341,49.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,361,6.01430183,83.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,362,3.774015856,46.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,363,3.997892509,55.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,364,5.256451209,119.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,365,3.365019242,41.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,366,3.641264803,58.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,367,4.318580194,59.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,368,3.524528543,50.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,369,3.504470918,34.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,370,3.751385485,40.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,371,3.810475266,56.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,372,4.189044608,54.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,373,3.512945093,43.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,374,3.797466392,50.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,375,3.776205799,76.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,376,3.456939936,83.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,378,3.129642858,54.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,379,4.040868243,39.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,380,3.182340167,31.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,381,7.205809929,150.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,382,3.511559642,53.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,383,3.958894114,57.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,385,4.278209417,39.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,386,7.039370395,63.6,1,0,0,foraging
NRKW,oo11_245a,245,M,387,3.85347703,36.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,388,7.767862141,94.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,390,3.48340984,32.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,391,2.874660933,31.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,392,4.047485356,50.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,393,12.43660985,163.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,397,3.322245087,59.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,399,3.213789607,30.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,400,8.35175394,177.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,401,3.024760042,27.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,402,3.325851936,34.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,403,3.916119401,32.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,404,3.711921022,29.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,405,12.66673925,204.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,406,3.194207618,29.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,408,3.299656357,27.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,409,3.094434663,25.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,410,3.214101547,28.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,411,12.18226121,233.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,413,3.237728339,25.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,416,15.54708714,174.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,419,3.059577285,24.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,422,14.49610056,243.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,423,3.118157163,28.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,424,3.862820588,35.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,425,3.348232124,29.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,426,3.515590691,27.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,427,13.84205466,185.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,428,5.014127003,53.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,429,3.413839791,33.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,430,2.433203556,19.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,431,3.531445927,31.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,432,2.88219618,25.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,433,3.700894169,39.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,434,11.85938674,160.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,435,3.026417096,24.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,436,3.712183319,36.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,437,4.7876092,65.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,438,3.758002233,34.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,439,3.16084106,33.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,440,13.0481032,246.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,441,2.938934875,29.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,442,2.587066989,21.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,444,3.366435367,28.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,445,3.496405043,31.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,446,12.85765543,187.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,449,3.623321377,34.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,450,3.282781551,30.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,451,3.361300604,32.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,452,3.00443858,24.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,453,16.81223889,191.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,454,2.686563938,31.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,456,4.209240771,40.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,458,3.366970798,35.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,459,10.46982489,103.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,462,3.583603414,35.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,463,4.376702455,55.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,464,3.429053241,30.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,465,3.141221211,35.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,466,12.07464145,147.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,468,4.377031208,37.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,469,4.128336868,53.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,470,4.293136007,71.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,471,3.549365239,37.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,472,3.807674259,41.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,473,4.006638682,34.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,474,3.600424322,64.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,475,8.333543366,123.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,476,5.162910397,73.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,477,3.547708822,36.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,478,3.717152842,36.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,482,3.776205799,39.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,484,3.924130385,63.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,485,3.396487702,40.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,487,4.251421926,63.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,490,3.512945093,75.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,491,3.619760963,61.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,492,5.94551115,67.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,495,3.202495162,31.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,499,3.906486735,51.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,501,4.047485356,35.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,503,3.012901455,26.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,504,15.77181747,161.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,506,4.250739926,48.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,508,4.153557188,81.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,509,5.617196329,75.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,513,4.090862886,51.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,515,7.288041672,147.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,516,3.585829434,39.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,517,4.809426669,52.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,520,12.78039806,188.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,521,2.713736378,30.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,525,10.45220905,193.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,526,3.077480413,25.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,528,3.909802936,34.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,529,4.549799491,42.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,530,7.72178045,101.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,531,3.05262597,34.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,532,2.898088769,36.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,536,5.180266662,60.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,537,8.44642814,30.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,538,3.303584032,36.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,540,4.099601771,43.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,541,3.296964921,57.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,542,3.667062425,33.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,543,6.472929126,85.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,544,2.964749939,33.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,545,4.55196307,34.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,546,5.782186517,66.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,547,4.425425924,100.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,548,3.831623326,38.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,549,4.081780773,41.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,550,4.836603623,53.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,552,4.35783747,48.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,554,3.004632112,32.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,555,3.410673665,45.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,557,3.598491507,35.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,558,4.086949201,43.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,560,40.25277041,224.6,0,1,1,foraging
NRKW,oo11_245a,245,M,562,2.743090978,26.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,565,4.596300204,39.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,567,33.94147329,166.2,0,1,1,foraging
NRKW,oo11_245a,245,M,571,3.910589342,82.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,574,3.753621041,43.2,0,1,0,non_foraging
NRKW,oo11_245a,245,M,575,3.398484217,40.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,577,3.639885999,42.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,579,7.988342544,142.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,582,4.511196575,44.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,583,1.461273452,31.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,590,4.089203829,35.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,591,41.7905945,256.6,0,0,0,foraging
NRKW,oo11_245a,245,M,594,4.339079283,39.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,595,2.699150621,40.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,600,3.204508083,31.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,601,3.594945197,43.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,606,3.184265568,40.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,608,3.118949989,34.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,611,1.585295632,40.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,613,2.338455923,20.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,616,3.848288405,70.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,618,7.093460262,81.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,619,2.940864818,22.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,624,10.91191818,66.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,634,4.328424431,44.8,0,0,1,non_foraging
NRKW,oo11_245a,245,M,639,15.16303996,97.4,0,0,1,non_foraging
